AI,Rrup,Mw,Vs30,zh,
0.00647624,123.954926,5.9,321.4917,4733,114
0.005785124,121.3201758,5.9,278.458,4734,114
0.00478765,109.0312843,5.9,293.7617,4735,114
0.009086596,122.1388477,5.9,430.6437,4736,114
0.005117017,122.354364,5.9,298.2384,4737,114
0.006030339,155.5404763,5.4,243.39799,4738,115
0.007396865,150.302684,5.4,206.55794,4739,115
0.007681077,116.0104833,5.4,336.31079,4740,115
0.003303556,134.7101781,5.4,243.66833,4741,115
0.006914135,143.3570582,5.4,248.68715,4742,115
0.00309168,125.0789233,5.4,245.74942,4743,115
0.010914868,90.89506785,5.4,209.85481,4744,115
0.010074448,111.5915743,5.4,576.61603,4745,115
0.003265744,190.233598,5.4,416.52783,4746,115
0.014895436,111.3655377,5.4,228.0233,4747,115
0.043508384,86.24510157,5.4,432.8886,4748,115
0.123551798,87.20301839,5.4,274.5092,4749,115
0.051818909,102.7849063,5.4,333.0297,4750,115
0.028799406,115.8704942,5.4,265.5409,4751,115
0.022765876,100.1321493,5.4,420.4355,4752,115
0.023465503,90.60106263,5.4,307.42,4753,115
0.005109364,136.7926508,5.4,522.9963,4754,115
0.006095661,140.7457353,5.4,203.2111,4755,115
0.00676134,132.8423819,5.4,238.2027,4756,115
0.008709953,117.1209488,5.4,246.7284,4757,115
0.073139063,103.0939496,5.4,274.122,4758,115
0.015367108,126.9848757,5.4,270.7708,4759,115
0.004282976,148.7048886,5.4,218.1334,4760,115
0.010186458,144.6573901,5.4,281.2124,4761,115
0.011627736,123.7678587,5.4,258.5682,4762,115
0.027306757,103.2896989,5.4,291.7127,4763,115
0.001965908,137.2632989,5.4,487.2012,4764,115
0.00418786,161.4001806,5.4,353.3482,4765,115
0.00345003,144.4445874,5.4,253.6669,4766,115
0.00640231,127.6392764,5.4,478.8921,4767,115
0.003321533,153.1434001,5.4,309.0803,4768,115
0.032557054,159.4518761,5.4,256.9584,4769,115
0.001458624,181.1951855,5.4,523.1513,4770,115
0.006188171,151.4745698,5.4,377.0819,4771,115
0.006401105,132.3004397,5.4,363.2759,4772,115
0.073419007,120.4608199,5.4,421.7628,4773,115
0.003308183,159.9889359,5.4,327.6713,4774,115
0.00201242,121.8044361,5.4,504.4681,4775,115
0.002761247,77.43172223,5.3,206.55794,4776,116
0.004773053,57.62761996,5.3,336.31079,4777,116
0.002745037,53.57269193,5.3,480.68826,4778,116
0.00495944,62.51524518,5.3,243.66833,4779,116
0.008283716,66.71746998,5.3,248.68715,4780,116
0.008432478,53.28222244,5.3,245.74942,4781,116
0.012298694,57.50926935,5.3,228.96497,4782,116
0.010420665,64.03882849,5.3,275.56555,4783,116
0.001441231,85.52258144,5.3,307.42,4784,116
0.004250186,65.9460803,5.3,258.5682,4785,116
0.002770621,58.2408667,5.3,291.7127,4786,116
0.020172555,45.74578765,4.9,243.39799,4787,117
0.01412752,54.31801385,4.9,363.31973,4788,117
0.00924601,56.47974135,4.9,206.55794,4789,117
0.003079097,74.15780461,4.9,336.31079,4790,117
0.003199435,67.73747916,4.9,243.66833,4791,117
0.008446841,67.15743815,4.9,248.68715,4792,117
0.002015817,112.0910505,4.9,576.61603,4793,117
0.009047277,106.0607976,4.9,584.48499,4794,117
0.00201227,120.6713176,4.9,477.51245,4795,117
0.005469327,105.4504116,4.9,394.61996,4796,117
0.014867897,75.40215361,4.9,416.52783,4797,117
0.024999484,56.05061065,4.9,278.27405,4798,117
0.023529023,67.59266473,4.9,274.86993,4799,117
0.005277045,100.0118084,4.9,228.0233,4800,117
0.001629121,112.3310545,4.9,432.8886,4801,117
0.009100618,100.9582494,4.9,274.5092,4802,117
0.015274384,84.7538754,4.9,333.0297,4803,117
0.024044339,65.38191161,4.9,265.5409,4804,117
0.00739695,76.38266132,4.9,420.4355,4805,117
0.004201028,85.09973791,4.9,307.42,4806,117
0.009945974,52.2249224,4.9,522.9963,4807,117
0.008202409,47.94045039,4.9,272.6518,4808,117
0.014173271,46.64839304,4.9,203.2111,4809,117
0.008712057,48.88441848,4.9,238.2027,4810,117
0.011998525,58.94217914,4.9,246.7284,4811,117
0.087740464,72.16009742,4.9,274.122,4812,117
0.016740234,53.18672411,4.9,270.7708,4813,117
0.033171948,44.18735968,4.9,218.1334,4814,117
0.017163405,50.36709311,4.9,281.2124,4815,117
0.014400821,61.65328646,4.9,258.5682,4816,117
0.002550074,82.78945782,4.9,291.7127,4817,117
0.003166356,61.9066807,4.9,298.9396,4818,117
0.006623281,46.47741586,4.9,89.19601,4819,117
0.005278041,81.41149493,4.9,259.5523,4820,117
0.002449625,69.74859597,4.9,242.8009,4821,117
0.001616316,84.28832402,4.9,821.5139,4822,117
0.004980052,61.21036069,4.9,661.4196,4823,117
0.01430016,46.32177982,4.9,156.3224,4824,117
0.003970989,51.46594392,4.9,146.4362,4825,117
0.011737425,54.27765338,4.9,120.869,4826,117
0.01676596,94.32992206,4.9,353.3482,4827,117
0.004815743,100.7308585,4.9,432.5877,4828,117
0.026024804,92.75867906,4.9,253.6669,4829,117
0.004190465,91.66752887,4.9,478.8921,4830,117
0.010934515,70.59865741,4.9,629.692,4831,117
0.063937862,70.29801168,4.9,309.0803,4832,117
0.134000151,85.87498079,4.9,256.9584,4833,117
0.013358901,60.45241158,4.9,386.0611,4834,117
0.015563149,50.26758159,4.9,377.0819,4835,117
0.006521997,61.48204931,4.9,363.2759,4836,117
0.043302948,73.9725277,4.9,421.7628,4837,117
0.016979328,88.06596676,4.9,327.6713,4838,117
0.001352065,72.07885238,4.9,504.4681,4839,117
0.003827083,61.6333598,4.9,293.7617,4840,117
0.009250837,74.00428068,5.1,243.39799,4841,118
0.006987585,65.28013709,5.1,206.55794,4842,118
0.003144932,54.29981116,5.1,336.31079,4843,118
0.002797163,57.31538757,5.1,243.66833,4844,118
0.005182286,61.12271473,5.1,248.68715,4845,118
0.00347977,93.99676176,5.1,274.5092,4846,118
0.011627876,76.72432993,5.1,265.5409,4847,118
0.00294202,73.31151395,5.1,420.4355,4848,118
0.002863343,73.71210566,5.1,307.42,4849,118
0.006145243,74.46045714,5.1,203.2111,4850,118
0.003358303,66.20075297,5.1,238.2027,4851,118
0.006352691,63.71346195,5.1,246.7284,4852,118
0.021079144,60.36596097,5.1,274.122,4853,118
0.004680487,60.51148045,5.1,270.7708,4854,118
0.004243347,73.64021813,5.1,218.1334,4855,118
0.005389686,64.10534349,5.1,281.2124,4856,118
0.006935497,55.07464887,5.1,258.5682,4857,118
0.00278585,57.29093053,5.1,291.7127,4858,118
0.00204512,122.9187066,5.1,138.1374,4859,118
0.00475906,82.45932399,5.1,156.3224,4860,118
0.002260046,107.3642783,5.1,309.0803,4861,118
0.01050696,122.6797782,5.1,256.9584,4862,118
0.002430706,86.95668114,5.1,363.2759,4863,118
0.01182632,90.89933543,5.1,421.7628,4864,118
0.002902081,70.34030235,4.9,363.31973,4865,119
0.010458447,65.16270269,4.9,206.55794,4866,119
0.002875447,60.41310594,4.9,243.66833,4867,119
0.013833125,55.9408494,4.9,248.68715,4868,119
0.01803544,61.35654614,4.9,127.1408,4869,119
0.01341328,50.11098661,4.9,131.13963,4870,119
0.002881784,59.94570516,4.9,245.74942,4871,119
0.011493159,49.52137212,4.9,228.96497,4872,119
0.046014854,45.07890201,4.9,275.56555,4873,119
0.017405604,38.91699311,4.9,290.70941,4874,119
0.077683015,45.83015549,4.9,185.37057,4875,119
0.022491742,51.02238215,4.9,171.66423,4876,119
0.00955239,39.51485531,4.9,166.97049,4877,119
0.027546809,43.19748567,4.9,255.86218,4878,119
0.010803033,44.06167906,4.9,389.23804,4879,119
0.002842089,49.53756313,4.9,165.19353,4880,119
0.009493715,54.79844456,4.9,307.31921,4881,119
0.008925027,52.47481453,4.9,215.21594,4882,119
0.003632628,67.95523866,4.9,136.088,4883,119
0.003848705,81.39578581,4.9,120.869,4884,119
0.001738512,133.1870333,4.9,199.3158,4885,119
0.001536173,89.32879536,4.9,306.3208,4886,119
0.002797634,77.36438931,4.9,293.7617,4887,119
0.002885504,129.9350387,5.3,243.39799,4888,120
0.003544094,113.2608641,5.3,363.31973,4889,120
0.004941912,114.1476735,5.3,206.55794,4890,120
0.007386243,109.9195993,5.3,248.68715,4891,120
0.004089402,101.1584057,5.3,127.1408,4892,120
0.002670294,97.85501488,5.3,131.13963,4893,120
0.002417719,106.9540442,5.3,228.96497,4894,120
0.0062946,99.85949616,5.3,275.56555,4895,120
0.0038903,88.00907389,5.3,290.70941,4896,120
0.02386879,86.54552063,5.3,185.37057,4897,120
0.01409324,78.6460139,5.3,171.66423,4898,120
0.004579634,83.15544044,5.3,166.97049,4899,120
0.023070145,74.2846097,5.3,255.86218,4900,120
0.018849816,73.78537263,5.3,389.23804,4901,120
0.029007674,65.32309105,5.3,144.11224,4902,120
0.015904284,65.68866489,5.3,165.19353,4903,120
0.046717624,61.32829075,5.3,743.37653,4904,120
0.074667462,74.76188157,5.3,307.31921,4905,120
0.001969407,99.78432371,5.3,215.21594,4906,120
0.02224909,93.35000047,5.3,136.088,4907,120
0.009469099,88.36638587,5.3,119.6667,4908,120
0.018785975,72.5595527,5.3,262.0394,4909,120
0.00309031,83.94969104,5.3,458.2165,4910,120
0.004023694,92.86718652,5.3,382.2518,4911,120
0.003276011,87.34743159,5.3,381.2995,4912,120
0.002683254,110.587397,5.3,343.7977,4913,120
0.014660843,99.87805372,5.3,138.1374,4914,120
0.005860482,94.47188497,5.3,375.5872,4915,120
0.003682461,104.8848288,5.3,473.4697,4916,120
0.003309926,111.6338948,5.3,396.2268,4917,120
0.003142937,117.3625022,5.3,120.869,4918,120
0.011296704,103.8521717,5.3,399.9957,4919,120
0.007113012,99.53555746,5.3,309.6915,4920,120
0.023303834,103.7938677,5.3,199.3158,4921,120
0.005474358,111.2144296,5.3,459.312,4922,120
0.001205637,118.7363321,5.3,360.4274,4923,120
0.008025093,141.9022767,5.3,323.0094,4924,120
0.003483789,129.3769359,5.3,253.933,4925,120
0.005672443,111.1156446,5.3,321.4917,4926,120
0.004087654,106.9964712,5.3,278.458,4927,120
0.023002757,81.90620157,5.3,430.6437,4928,120
0.027336449,81.93048691,5.3,298.2384,4929,120
0.00458281,107.8365718,5.3,264.1159,4930,120
0.002481564,121.0629197,5.3,540.6636,4931,120
0.003512252,134.3272858,5.3,303.7069,4932,120
0.000922048,162.2625745,5.3,186.1839,4933,120
0.001613473,148.5800727,5.3,127.1408,4934,121
0.002212142,126.9277339,5.3,228.96497,4935,121
0.003029772,128.0987228,5.3,275.56555,4936,121
0.00726585,128.6977254,5.3,185.37057,4937,121
0.00403101,105.0251309,5.3,166.97049,4938,121
0.004998899,114.7873748,5.3,255.86218,4939,121
0.005403487,96.96494618,5.3,389.23804,4940,121
0.015693861,102.5817402,5.3,165.19353,4941,121
0.001884209,104.9681244,5.3,743.37653,4942,121
0.005064324,125.5762076,5.3,307.31921,4943,121
0.002502895,146.1698321,5.3,119.6667,4944,121
0.003599271,163.3237885,5.3,138.1374,4945,121
0.002552543,133.6283911,5.3,298.2384,4946,121
0.001969113,151.6455864,5.3,264.1159,4947,121
0.002959971,110.3366993,5.8,243.39799,4948,122
0.007050258,60.54974414,5.8,336.31079,4949,122
0.013014132,38.22884909,5.8,480.68826,4950,122
0.003811477,74.06063841,5.8,243.66833,4951,122
0.005792742,80.89345502,5.8,248.68715,4952,122
0.00805068,55.21648329,5.8,245.74942,4953,122
0.006608135,76.11948586,5.8,275.56555,4954,122
0.00279356,122.9969516,5.8,228.0233,4955,122
0.002473328,103.573351,5.8,432.8886,4956,122
0.006655843,94.87718042,5.8,274.5092,4957,122
0.007258633,99.55165932,5.8,265.5409,4958,122
0.00392297,85.22137363,5.8,420.4355,4959,122
0.011574708,76.76259354,5.8,307.42,4960,122
0.003264847,108.8026335,5.8,203.2111,4961,122
0.003137139,97.02502475,5.8,238.2027,4962,122
0.013930476,69.96594335,5.8,274.122,4963,122
0.005928192,74.45094861,5.8,258.5682,4964,122
0.015606007,52.53368426,5.8,291.7127,4965,122
0.007914882,114.2133978,5.8,421.7628,4966,122
0.037101141,65.28939494,5.4,243.39799,4967,123
0.007971012,67.6882005,5.4,363.31973,4968,123
0.030035979,65.88463965,5.4,206.55794,4969,123
0.008398762,74.2490798,5.4,336.31079,4970,123
0.015993055,69.91405814,5.4,243.66833,4971,123
0.031261221,70.1727473,5.4,248.68715,4972,123
0.007334164,73.45740838,5.4,127.1408,4973,123
0.004719578,74.66705664,5.4,131.13963,4974,123
0.00364417,82.97442974,5.4,245.74942,4975,123
0.004664339,85.38059104,5.4,228.96497,4976,123
0.009366686,80.56026373,5.4,275.56555,4977,123
0.008578731,83.30347968,5.4,185.37057,4978,123
0.005892589,92.15468858,5.4,171.66423,4979,123
0.006068491,98.30938132,5.4,307.31921,4980,123
0.006628044,73.13221205,5.4,215.21594,4981,123
0.003840502,132.6293488,5.4,584.48499,4982,123
0.00494135,103.8567802,5.4,416.52783,4983,123
0.011403454,84.3741157,5.4,278.27405,4984,123
0.003979878,96.1818613,5.4,274.86993,4985,123
0.010130384,112.7185694,5.4,228.0233,4986,123
0.002744712,118.3969227,5.4,432.8886,4987,123
0.006924272,107.2036333,5.4,274.5092,4988,123
0.012283303,95.58303055,5.4,333.0297,4989,123
0.034657651,79.72815208,5.4,265.5409,4990,123
0.01566731,84.63863193,5.4,420.4355,4991,123
0.008093203,89.90654648,5.4,307.42,4992,123
0.009944358,73.68407554,5.4,522.9963,4993,123
0.002913516,74.80069997,5.4,272.6518,4994,123
0.032262581,67.98866226,5.4,203.2111,4995,123
0.02894291,65.4133321,5.4,238.2027,4996,123
0.034952866,70.4105818,5.4,246.7284,4997,123
0.092366261,76.75328229,5.4,274.122,4998,123
0.036719307,65.15678645,5.4,270.7708,4999,123
0.019821732,65.5023255,5.4,218.1334,5000,123
0.065091619,63.32632779,5.4,281.2124,5001,123
0.050344472,67.13035553,5.4,258.5682,5002,123
0.006159659,81.2753241,5.4,291.7127,5003,123
0.003837988,85.9170426,5.4,136.088,5004,123
0.002732611,118.0014809,5.4,262.0394,5005,123
0.008502967,72.05411816,5.4,89.19601,5006,123
0.001916032,108.1954787,5.4,259.5523,5007,123
0.0015583,87.9090105,5.4,661.4196,5008,123
0.017574725,69.21868843,5.4,156.3224,5009,123
0.004825815,73.60160827,5.4,146.4362,5010,123
0.009689794,72.31525868,5.4,120.869,5011,123
0.005893597,117.3171109,5.4,353.3482,5012,123
0.00144937,126.262027,5.4,432.5877,5013,123
0.006723415,112.9966926,5.4,253.6669,5014,123
0.002118691,108.6496154,5.4,478.8921,5015,123
0.002088177,93.12355235,5.4,629.692,5016,123
0.026491441,94.81184293,5.4,309.0803,5017,123
0.073844214,109.603944,5.4,256.9584,5018,123
0.00262001,112.2379712,5.4,523.1513,5019,123
0.001645735,88.06473092,5.4,386.0611,5020,123
0.010629803,75.85448757,5.4,377.0819,5021,123
0.013012364,81.78135986,5.4,363.2759,5022,123
0.211664506,90.37758018,5.4,421.7628,5023,123
0.004421297,111.6091447,5.4,327.6713,5024,123
0.002651272,88.9342929,5.4,504.4681,5025,123
0.003323776,77.10184302,5.4,293.7617,5026,123
0.029553686,59.75200348,4.8,243.39799,5027,124
0.007010854,70.12108017,4.8,363.31973,5028,124
0.035956769,69.93536431,4.8,206.55794,5029,124
0.024422918,78.62703638,4.8,336.31079,5030,124
0.016994887,77.04840546,4.8,243.66833,5031,124
0.024734116,78.49075799,4.8,248.68715,5032,124
0.005016863,93.68656457,4.8,245.74942,5033,124
0.007747529,98.72037969,4.8,228.96497,5034,124
0.006806524,93.58709529,4.8,275.56555,5035,124
0.003491101,82.74147453,4.8,215.21594,5036,124
0.001814767,101.5690903,4.8,576.61603,5037,124
0.003661557,105.8738192,4.8,584.48499,5038,124
0.002622534,107.9927323,4.8,394.61996,5039,124
0.008291953,81.34730203,4.8,416.52783,5040,124
0.027681281,65.56456469,4.8,278.27405,5041,124
0.006058074,76.26450234,4.8,274.86993,5042,124
0.001676249,87.95298658,4.8,359.18896,5043,124
0.011730527,90.49413774,4.8,228.0233,5044,124
0.002649465,102.3236661,4.8,432.8886,5045,124
0.026419574,92.17113326,4.8,274.5092,5046,124
0.025896037,77.33486795,4.8,333.0297,5047,124
0.133821114,62.12978543,4.8,265.5409,5048,124
0.08562641,71.62936686,4.8,420.4355,5049,124
0.027212963,79.76572618,4.8,307.42,5050,124
0.048888353,54.38148493,4.8,522.9963,5051,124
0.008181894,57.81520194,4.8,272.6518,5052,124
0.054826096,53.0239394,4.8,203.2111,5053,124
0.034643559,54.88072528,4.8,238.2027,5054,124
0.054030953,59.94159255,4.8,246.7284,5055,124
0.913145361,71.37564485,4.8,274.122,5056,124
0.046507091,58.71935213,4.8,270.7708,5057,124
0.06700994,55.08937904,4.8,218.1334,5058,124
0.031370034,62.34227428,4.8,281.2124,5059,124
0.048889375,67.76323501,4.8,258.5682,5060,124
0.015843855,84.1162703,4.8,291.7127,5061,124
0.00157214,74.05973057,4.8,298.9396,5062,124
0.008588657,59.71362176,4.8,89.19601,5063,124
0.007379626,93.8836228,4.8,259.5523,5064,124
0.001216187,83.65295532,4.8,242.8009,5065,124
0.001596119,98.61557703,4.8,821.5139,5066,124
0.004964348,75.4063636,4.8,661.4196,5067,124
0.031165444,61.24932088,4.8,156.3224,5068,124
0.004437247,75.68309362,4.8,325.5844,5069,124
0.004389289,68.15382579,4.8,146.4362,5070,124
0.004344184,71.60889064,4.8,120.869,5071,124
0.006161195,89.26506977,4.8,353.3482,5072,124
0.00966169,85.8580184,4.8,253.6669,5073,124
0.003188475,83.5685442,4.8,478.8921,5074,124
0.008941365,67.45083678,4.8,629.692,5075,124
0.045429246,68.70921113,4.8,309.0803,5076,124
0.030644096,81.97316155,4.8,256.9584,5077,124
0.002857552,85.74684302,4.8,523.1513,5078,124
0.0772014,55.66871404,4.8,377.0819,5079,124
0.016040296,59.52020277,4.8,363.2759,5080,124
0.07109997,68.27246789,4.8,421.7628,5081,124
0.004306292,83.84891459,4.8,327.6713,5082,124
0.002920676,66.81392635,4.8,504.4681,5083,124
0.002576281,91.79918292,4.8,253.933,5084,124
0.003892483,79.64826317,4.8,293.7617,5085,124
0.00383214,79.12466933,5.7,243.39799,5086,125
0.005864979,63.52983983,5.7,206.55794,5087,125
0.018712789,47.15573688,5.7,336.31079,5088,125
0.006011128,46.43076364,5.7,480.68826,5089,125
0.012822086,49.89493946,5.7,243.66833,5090,125
0.019394373,53.41664558,5.7,248.68715,5091,125
0.004435205,61.70289854,5.7,131.13963,5092,125
0.05633739,42.81681547,5.7,245.74942,5093,125
0.029408019,46.03302822,5.7,228.96497,5094,125
0.037112183,51.17174306,5.7,275.56555,5095,125
0.004296151,59.02287821,5.7,290.70941,5096,125
0.009559561,68.94754112,5.7,185.37057,5097,125
0.006589877,64.42139654,5.7,166.97049,5098,125
0.002030976,77.06080334,5.7,389.23804,5099,125
0.004603677,86.29087647,5.7,265.5409,5100,125
0.003027651,77.37870729,5.7,307.42,5101,125
0.002299207,73.57985237,5.7,238.2027,5102,125
0.003093373,70.38143628,5.7,246.7284,5103,125
0.010815715,62.30391433,5.7,274.122,5104,125
0.003919932,65.54275491,5.7,270.7708,5105,125
0.003912532,66.32602273,5.7,281.2124,5106,125
0.010897596,54.24140986,5.7,258.5682,5107,125
0.010045727,49.64940861,5.7,291.7127,5108,125
0.003854071,101.9683592,5.7,421.7628,5109,125
0.004820725,79.28885454,5.1,243.39799,5110,126
0.005012799,71.89903116,5.1,363.31973,5111,126
0.008729367,70.37096033,5.1,206.55794,5112,126
0.003800368,72.95432044,5.1,243.66833,5113,126
0.01046578,70.05742794,5.1,248.68715,5114,126
0.004029105,69.87851175,5.1,127.1408,5115,126
0.009582202,68.08655309,5.1,131.13963,5116,126
0.001859713,81.62472687,5.1,245.74942,5117,126
0.006286014,78.03865234,5.1,228.96497,5118,126
0.014190216,72.12789926,5.1,275.56555,5119,126
0.014155649,70.19302657,5.1,185.37057,5120,126
0.006012301,75.23860499,5.1,171.66423,5121,126
0.00647478,77.39861004,5.1,255.86218,5122,126
0.001350847,88.79709247,5.1,389.23804,5123,126
0.007657013,79.40955598,5.1,307.31921,5124,126
0.005044108,68.0002133,5.1,215.21594,5125,126
0.003130096,108.6850565,5.1,265.5409,5126,126
0.009628315,97.04277202,5.1,274.122,5127,126
0.003882315,74.76818743,5.1,281.2124,5128,126
0.003478104,79.83846282,5.1,258.5682,5129,126
0.005161953,76.74590216,5.1,136.088,5130,126
0.002350597,81.93209168,5.1,119.6667,5131,126
0.003113897,96.28937715,5.1,262.0394,5132,126
0.002214275,86.04490685,5.1,382.2518,5133,126
0.00182728,96.43978493,5.1,343.7977,5134,126
0.002538498,77.81598021,5.1,120.869,5135,126
0.001128743,125.712486,5.1,399.9957,5136,126
0.001751413,146.6355776,5.1,199.3158,5137,126
0.001465317,157.3629242,5.1,323.0094,5138,126
0.00330099,142.8904533,5.1,256.9584,5139,126
0.006017658,122.3181174,5.1,421.7628,5140,126
0.003961377,91.42267658,5.1,321.4917,5141,126
0.002285922,90.99719414,5.1,278.458,5142,126
0.00273777,77.2035874,5.1,293.7617,5143,126
0.0032256,116.0421324,5.8,243.39799,5144,127
0.003587833,111.7422356,5.8,206.55794,5145,127
0.004396081,80.05528002,5.8,336.31079,5146,127
0.00244266,97.76364016,5.8,243.66833,5147,127
